Lettre;Utilisé dans le Logotron;Niv.;_ Racine;Préfixe;Suffixe;Sens;Etymologie;Unicité;Explication;Exemples;Origine;Frequence;Exclusivité;RechercheV;;RechercheV;;Sens multiple
T;2;3;trophe;;-trophe;nourriture / croissance;Du grec ancien τροφή, trophê (« nourriture, croissance »).;tropho;;;Grec;Moyen;;;2;-trophe;2;FALSE
T;2;3;trophie;;-trophie;nourriture / croissance;Du grec ancien τροφή, trophê (« nourriture, croissance »).;tropho;;;Grec;Frequent;;;2;-trophie;2;FALSE
T;1;3;trophique;;-trophique;nourriture / croissance;Du grec ancien τροφή, trophê (« nourriture, croissance »).;tropho;;;Grec;Moyen;;;1;-trophique;1;FALSE
T;2;3;trophisme;;-trophisme;nourriture / croissance;Du grec ancien τροφή, trophê (« nourriture, croissance »).;tropho;;;Grec;Absent;;;2;-trophisme;2;FALSE
T;2;3;tropho;tropho-;;la nourriture / la croissance;Du grec ancien τροφή, trophê (« nourriture, croissance »).;tropho;;;Grec;Moyen;;tropho-;2;;2;FALSE
T;2;2;tropie;;-tropie;attirance;;trope;;;;Moyen;;;2;-tropie;2;FALSE
T;1;2;tropique;;-tropique;attirance;;trope;;;;Moyen;;;1;-tropique;1;FALSE
T;2;2;tropisme;;-tropisme;attirance;;trope;;;;Frequent;;;2;-tropisme;2;FALSE
T;1;2;tude;;-tude;qualité / état;Variante de -itude;;;;Latin;Moyen;;;1;-tude;1;FALSE
T;2;2;type;;-type;empreinte;Du latin typus (« modèle, image »), lui-même du grec ancien τύπος, túpos (« empreinte, marque »).;;;;Latin;Frequent;;;2;-type;2;FALSE
T;2;2;typie;;-typie;empreinte;Du latin typus (« modèle, image »), lui-même du grec ancien τύπος, túpos (« empreinte, marque »).;;;;Latin;Moyen;;;2;-typie;2;FALSE
T;2;2;typo;typo-;;l'empreinte;Du latin typus (« modèle, image »), lui-même du grec ancien τύπος, túpos (« empreinte, marque »).;;;;Latin;Frequent;;typo-;2;;2;FALSE
U;2;2;ufo;ufo-;;l'ovni;De l’anglais ufology composé de ufo (acronyme de unidentified flying object, « ovni » : objet volant non identifié).;;Origine non gréco-latine, non retenu.;ufologie;Anglais;Rare;;ufo-;2;;2;FALSE
U;2;1;ultra;ultra-;;extrême;;;;;;Moyen;;ultra-;2;;2;FALSE
U;2;1;uni;uni-;;un(e);Du latin uni- (« un »).;;;;Latin;Moyen;;uni-;2;;2;FALSE
U;1;2;ur;ur-;;l'urine;Du grec ancien οὖρον, ouron (« urine »).;;;;Grec;Frequent;;ur-;1;;1;FALSE
U;1;2;uré;uré-;;l'urine;Du grec ancien οὖρον, ouron (« urine »).;;;;Grec;Rare;;uré-;1;;1;FALSE
U;1;2;uréo;uréo-;;l'urine;Du grec ancien οὖρον, ouron (« urine »).;;;uréomètre;Grec;Moyen;;uréo-;1;;1;FALSE
U;1;2;urge;;-urge;travailleur;Du grec ancien ἔργον, érgon (« travail »).;ergo;;théurge;Grec;Rare;;;1;-urge;1;FALSE
U;1;2;urgie;;-urgie;travail;Du grec ancien ἔργον, érgon (« travail »).;ergo;;;Grec;Moyen;;;1;-urgie;1;FALSE
U;1;2;urgique;;-urgique;travail;Du grec ancien ἔργον, érgon (« travail »).;ergo;;;Grec;Moyen;;;1;-urgique;1;FALSE
U;1;2;urgiste;;-urgiste;travailleur;Du grec ancien ἔργον, érgon (« travail »).;ergo;;métallurgiste;Grec;Rare;;;1;-urgiste;1;FALSE
U;1;2;uri;uri-;;l'urine;Du grec ancien οὖρον, ouron (« urine »).;;;;Grec;Moyen;;uri-;1;;1;FALSE
U;1;2;urie;;-urie;urine;Du grec ancien οὖρον, ouron (« urine »).;;;;Grec;Frequent;;;1;-urie;1;FALSE
U;2;2;uro;uro-;;l'urine;Du grec ancien οὖρον, ouron (« urine »).;;;;Grec;Frequent;;uro-;2;;2;FALSE
U;2;2;urtico;urtico-;;l'ortie;;;;;;Absent;;urtico-;2;;2;FALSE
U;2;2;utéro;utéro-;;l'utérus;Du latin uterus (« ventre, matrice »).;;;utéroscopie;Latin;Rare;;utéro-;2;;2;FALSE
V;1;2;valent;;-valent;valeur / sens / capacité / aspect;;valent;;équivalent, polyvalent, plurivalent, bivalent, univalent, zérovalent, nullivalent;;Moyen;;;1;-valent;1;FALSE
V;2;1;vecto;vecto-;;le vecteur;Du latin vector, dérivé de veho (« transporter »).;;;vectographe;Latin;Moyen;;vecto-;2;;2;FALSE
V;2;2;ventri;ventri-;;le ventre;Du latin venter (« ventre »).;;;ventriloque;Latin;Rare;;ventri-;2;;2;FALSE
V;2;2;vermi;vermi-;;le ver;Du latin vermis, « ver ».;;;;Latin;Moyen;;vermi-;2;;2;FALSE
V;0;3;via;via-;;le chemin;Du latin via (« route »).;;Le seul mot trouvé est viaduc, qui vient du latin viaeductus : Mot formé sur le modèle d'aqueduc, du lat. via, voie, et ductus, conduit.;viaduc;Latin;Absent;;via-;0;;0;FALSE
V;0;3;via;;-via;chemin;Du latin via (« route »).;;Praevia (relatif à ce qui est sur le chemin du foetus lors de l'accouchement, exemples : placenta praevia, tumeur praevia, vasa praevia);praevia;Latin;Absent;;;0;-via;0;TRUE
V;2;1;vibro;vibro-;;la vibration;Du latin vibro (« vibrer »).;;;;Latin;Rare;;vibro-;2;;2;FALSE
V;2;2;vice-;vice--;;alternatif(-ive);Du latin vix, vicem (« tour », « alternative », « à la place de »).;;;;Latin;Absent;;vice--;2;;2;FALSE
V;2;1;vidéo;vidéo-;;la vidéo;;;;;;Moyen;;vidéo-;2;;2;FALSE
V;2;2;vini;vini-;;le vin;Du latin vini, génitif de vinum (« vin, raisin »).;;;;Latin;Moyen;;vini-;2;;2;FALSE
V;2;2;vino;vino-;;le vin;Du latin vino, datif et ablatif de vinum (« vin, raisin »).;;;;Latin;Rare;;vino-;2;;2;FALSE
V;2;2;viro;viro-;;le virus;Du latin virus (« poison, toxine »).;;;;Latin;Moyen;;viro-;2;;2;FALSE
V;2;2;viti;viti-;;la vigne;Du latin vitis, la vigne.;vitis;;;Latin;Moyen;;viti-;2;;2;FALSE
V;0;2;vivi;vivi-;;vivant(e);Du latin vivus (« vivant »).;;Un seul mot trouvé : non retenu. Les mots suivants n’ont pas été formés par cet élément : vivide, vividité, vivier, vivifier, vivificateur, vivification, vivipare, viviparité. Les mots vivisecter et vivisecteur dérivent quant à eux de vivisection.;vivisection;Latin;Absent;;vivi-;0;;0;FALSE
V;2;2;voque;;-voque;sens;Du latin voco : la voix;voque;;équivoque, plurivoque, univoque...;Latin;Moyen;;;2;-voque;2;FALSE
V;2;2;vore;;-vore;dévoreur;;;;;;Moyen;;;2;-vore;2;FALSE
X;1;3;xanth;xanth-;;jaune;Du grec ancien ξανθός, xanthós (« jaune »).;;;;Grec;Rare;;xanth-;1;;1;FALSE
X;2;3;xantho;xantho-;;jaune;Du grec ancien ξανθός, xanthós (« jaune »).;;;;Grec;Moyen;;xantho-;2;;2;FALSE
X;2;2;xène;;-xène;hôte;Du grec ancien ξένος, xénos (« étranger, hôte »).;xéno;;axène;Grec;Moyen;;;2;-xène;2;FALSE
X;2;2;xéno;xéno-;;l'étranger(-ère) / l'hôte;Du grec ancien ξένος, xénos (« étranger, hôte »).;xéno;;;Grec;Moyen;;xéno-;2;;2;FALSE
X;1;3;xér;xér-;;sec (sèche);Du grec ancien ξηρός, xēros (« sec, dur »).;;;;Grec;Rare;;xér-;1;;1;FALSE
X;2;3;xéro;xéro-;;sec (sèche);Du grec ancien ξηρός, xēros (« sec, dur »).;;;;Grec;Moyen;;xéro-;2;;2;FALSE
X;2;3;xipho;xipho-;;l'épée;Du grec ancien ξίφος, xiphos, « épée ».;;;;Grec;Moyen;;xipho-;2;;2;FALSE
X;2;2;xyl;xyl-;;le bois;Du grec ancien ξύλον, xýlon (« bois »).;xylo;;;Grec;Moyen;;xyl-;2;;2;FALSE
X;2;2;xyle;;-xyle;bois;Du grec ancien ξύλον, xýlon (« bois »).;xylo;;;Grec;Moyen;;;2;-xyle;2;FALSE
X;2;2;xylo;xylo-;;le bois;Du grec ancien ξύλον, xýlon (« bois »).;xylo;;;Grec;Frequent;;xylo-;2;;2;FALSE
Y;1;3;yocto;yocto-;;10^-24;Du grec ancien οκτώ, okto, « huit », car 10^−24 = 1000^−8.;;Divise l'unité qui le suit par (10^24);;Grec;Absent;;yocto-;1;;1;FALSE
Y;1;3;yotta;yotta-;;10^24;Du grec ancien οκτώ, okto, « huit », car 10^24 = 1000^8.;;Multiplie l'unité qui le suit par (10^24);;Grec;Absent;;yotta-;1;;1;FALSE
Z;1;3;zétét;zétét-;;le chercheur;Du grec ancien ζητητικός, zêtêtikós (« qui cherche, qui enquête »), apparenté à ζήτησις, zêtêsis (« recherche ») et ζητέω, zēteō (« rechercher »).;;;zététique;Grec;Rare;;zétét-;1;;1;FALSE
Z;2;3;zetta;zetta-;;10^21;Du latin septem (« sept »), car 10^21 = 1000^7.;;;zettajoule;Latin;Absent;;zetta-;2;;2;FALSE
Z;2;1;zoaire;;-zoaire;animal;Du grec ancien ζωοειδής, zôoeidês (« semblable à un animal »).;;;;Grec;Frequent;;;2;-zoaire;2;FALSE
Z;2;1;zoïde;;-zoïde;animal;Du grec ancien ζωοειδής, zôoeidês (« semblable à un animal »).;;;;Grec;Moyen;;;2;-zoïde;2;FALSE
Z;1;1;zoïque;;-zoïque;animal;Du grec ancien ζωοειδής, zôoeidês (« semblable à un animal »).;;;;Grec;Moyen;;;1;-zoïque;1;FALSE
Z;2;1;zoo;zoo-;;l'animal;Du grec ancien ζωοειδής, zôoeidês (« semblable à un animal »).;;;;Grec;Frequent;;zoo-;2;;2;FALSE
Z;2;3;zygo;zygo-;;le joug -> double;Du grec ancien ζυγόν, zugon (« joug »).;;;zygodactyle;Grec;Moyen;;zygo-;2;;2;FALSE
Z;1;3;zym;zym-;;le levain -> l'enzyme;Du grec zumê (« levain »).;;;enzyme;Grec;Rare;;zym-;1;;1;FALSE
Z;2;3;zyme;;-zyme;levain -> enzyme;Du grec zumê (« levain »).;;;enzyme;Grec;Moyen;;;2;-zyme;2;FALSE
Z;2;3;zymo;zymo-;;le levain -> l'enzyme;Du grec zumê (« levain »).;;;enzyme;Grec;Moyen;;zymo-;2;;2;FALSE
